filename,drug,brand_name,indication,therapy_area,recommendation,listing_type,comparator,icer_low,icer_high,icer_note,risk_sharing,risk_sharing_note,population_per_year,key_trials,resubmission,pbac_year,pbac_month,extraction_ok,error_note
pembrolizumab-urothelial-psd-july-2018.pdf,pembrolizumab,Keytruda,Locally advanced or metastatic urothelial cancer after failure of platinum-based chemotherapy.,Oncology,Recommended with restriction,Authority Required,Standard of care (paclitaxel or docetaxel),,,Pricing commercially sensitive and redacted in document,yes,Special pricing arrangement with rebate proposed for treatment beyond a specified threshold,,KEYNOTE-045,yes,2018,7,yes,
pemetrexed-hospira-psd-march-2016.pdf,pemetrexed,DBL™ Pemetrexed,Treatment of locally advanced or metastatic non-small cell lung cancer (after prior platinum-based chemotherapy) and malignant pleural mesothelioma (in combination with cisplatin).,Oncology,Recommended,Restricted,,,,No economic analysis presented; minor submission based on TGA approval of new strength.,no,,,,no,2016,3,yes,
pemetrexed-mayne-psd-march-2016.pdf,pemetrexed,PEMETREXED MYX,Treatment of locally advanced or metastatic non-small cell lung cancer (after prior platinum-based chemotherapy) and malignant pleural mesothelioma (in combination with cisplatin).,Oncology,Recommended,Authority Required,,,,No economic analysis performed; minor submission based on TGA approval of new strength.,no,,,,no,2016,3,yes,
pemetrexed-psd-03-2023.pdf,pemetrexed,Pemetrexed Ever Pharma,Patients with malignant pleural mesothelioma and patients with locally advanced or metastatic non-small cell lung cancer other than predominantly squamous cell histology.,Oncology,Recommended,Unrestricted,"pemetrexed powder for injection (100 mg, 500 mg and 1000 mg)",,,Cost-minimisation basis; no ICER calculated as no substantial clinical improvement over existing forms,no,,,,no,2023,3,yes,
perampanel-psd-07-2014.pdf,perampanel,Fycompa,Adjunctive treatment of partial epilepsy in refractory patients aged 12 years and older. For intractable partial epileptic seizures in patients who have failed to respond satisfactorily to other anti-epileptic drugs including at least one first-line agent and at least two second-line adjunctive agents.,Neurology,Recommended with restriction,Authority Required,lacosamide,,,Cost-minimisation analysis undertaken; ICER values not stated in document,no,,,"Trial 304, Trial 305, Trial 306",no,2014,7,yes,
perampanel-psd-july-2016.pdf,perampanel,Fycompa,"Treatment of primary generalised tonic-clonic (PGTC) seizures in patients with idiopathic generalised epilepsy (IGE), as an additional therapeutic option in refractory patients.",Neurology,Not recommended,Authority Required,"other anti-epileptic drugs (valproate, lamotrigine, levetiracetam, topiramate)",,,ICER not provided in extracted text; submission based on cost-effectiveness analysis but specific values not stated,no,,,E2007-G000-332 (Trial 332),no,2016,7,yes,
perampanel-psd-july-2017.pdf,perampanel,Fycompa,Idiopathic Generalised Epilepsy (IGE) with primary generalised tonic-clonic (PGTC) seizures in patients aged 12 years or older as adjunctive therapy.,Neurology,Recommended with restriction,Authority Required,"lamotrigine, levetiracetam, and placebo",,,Cost-utility analysis performed but ICER values not stated in the document,no,,,Trial 332,yes,2017,7,yes,
perfluorohexyloctane-psd-march-2018.pdf,perfluorohexyloctane,NovaTears®,Treatment of severe dry eye syndrome in patients who are sensitive to preservatives in multi-dose eye drops.,Ophthalmology,Noted,Restricted,soy lecithin; sodium hyaluronate,,,No formal ICER calculated; cost comparison analysis presented instead. AEMP price redacted (commercially sensitive).,no,,,"NT-001, NT-002",no,2018,3,yes,
pertussis-vaccine-acellular-psd-july-2015.pdf,"Pertussis vaccine-acellular, combined with diphtheria and tetanus toxoids (DTaP)",Tripacel,Prevention of pertussis as an 18-month booster dose in infants aged approximately 18 months.,Infectious disease,Recommended,Unrestricted,DTPa (Infanrix) as an 18-month booster,,,Cost minimisation basis; no ICER calculated—revenue-neutral comparison requested,no,,,"Pichichero et al. 1997, Halperin et al. 1996, Halperin et al. 1995, PHASE IIC, Chatterjee et al. 2012, Guerra et al. 2009, Study PERTB9301, Halperin et al. 1994, Pichichero et al. 1996, Nolan et al. 2004, Trofa et al. 2011, Schmitt et al. 1998, NCT00289913, Schmitt et al. 1996",no,2015,7,yes,
pertuzumab-psd-03-2014.pdf,pertuzumab,Perjeta,Treatment of HER2-positive metastatic breast cancer in combination with trastuzumab and docetaxel in patients who have not received prior anti-HER2 therapy or chemotherapy for metastatic disease.,Oncology,Noted,Authority Required,trastuzumab administered in combination with a taxane,,,ICER not stated in provided document excerpt,no,,,"CLEOPATRA, EGFR104900, EMILIA",no,2014,3,yes,
pertuzumab-psd-july-2018.pdf,pertuzumab,Perjeta,"Treatment of human epidermal growth factor 2 (HER2) positive, lymph node positive, early breast cancer in the adjuvant setting, in combination with trastuzumab and chemotherapy.",Oncology,Recommended with restriction,Authority Required,trastuzumab in combination with chemotherapy,,,ICER not stated in document extract provided,no,,,,no,2018,7,yes,
pertuzumab-psd-march-2019.pdf,pertuzumab,Perjeta®,"Treatment of human epidermal growth factor receptor-2 positive (HER2+), lymph node positive early breast cancer in the adjuvant setting.",Oncology,Recommended with restriction,Authority Required,trastuzumab in combination with chemotherapy,,,Prices redacted (shown as $'''''''''''' in document),no,,,APHINITY,yes,2019,3,yes,
pertuzumab-psd-march-2020.pdf,pertuzumab,Perjeta®,"Neoadjuvant treatment in patients with HER2-positive locally advanced, inflammatory or early stage (≥2 cm in diameter or node positive) breast cancer, in combination with trastuzumab and chemotherapy.",Oncology,Recommended with restriction,Authority Required,trastuzumab in combination with chemotherapy,,,,no,,,,no,2020,3,yes,
pertuzumab-psd-march-2025.pdf,pertuzumab,Perjeta,"Neoadjuvant treatment of patients with HER2-positive, locally advanced, inflammatory or early stage (>2 cm in diameter or node positive) early breast cancer (high risk eBC) in combination with trastuzumab and chemotherapy.",Oncology,,Authority Required,trastuzumab in combination with chemotherapy (T+Chemo),,,,no,,,"NEOSPHERE, KATHERINE, Swain 2022",yes,2025,3,yes,
pertuzumab-trastuzumab-psd-11-2014.pdf,"trastuzumab, pertuzumab, trastuzumab emtansine","Herceptin, Perjeta, Kadcyla",Treatment of HER2-positive metastatic breast cancer: trastuzumab for first-line and second/later-line treatment; pertuzumab in combination with trastuzumab and docetaxel for first-line treatment in patients without prior anti-HER2 therapy; trastuzumab emtansine for patients previously treated with trastuzumab and taxane whose disease progressed.,Oncology,Recommended with restriction,Authority Required,"best supportive care, docetaxel, carboplatin",45000,75000,,no,,,CLEOPATRA,yes,2014,11,yes,
pirfenidone-psd-march-2016.pdf,pirfenidone,Esbriet®,"Idiopathic pulmonary fibrosis. Treatment for patients with confirmed diagnosis, HRCT findings, FVC ≥50% predicted, and DL­CO ≥30% predicted.",Respiratory,Recommended with restriction,Authority Required,best supportive care,,,ICER range redacted in document,no,,,,yes,2016,3,yes,
pirfenidone-psd-march-2018.pdf,pirfenidone,Esbriet,Idiopathic pulmonary fibrosis (IPF). Treatment of patients with mild to moderate IPF to slow disease progression.,Respiratory,Recommended with restriction,Authority Required,pirfenidone 267 mg capsule (currently listed form),,,Cost-minimisation analysis used; no ICER range calculated for this minor submission,yes,New presentations to join the existing Risk Sharing Arrangement for pirfenidone and nintedanib,,,yes,2018,3,yes,
pirfenidone-psd-november-2015.pdf,pirfenidone,Esbriet,"Treatment of idiopathic pulmonary fibrosis (IPF). Initial treatment requires confirmed IPF diagnosis via multidisciplinary team assessment, with specific pulmonary function criteria (FVC ≥50% predicted, DLCO ≥30% predicted).",Respiratory,Recommended with restriction,Authority Required,best supportive care,,,ICER values redacted in document; pricing information commercially sensitive,yes,Special Pricing Arrangement (SPA) proposed with rebate on ex-manufacturer price; price reduction of 47.4% assumed post-patent expiry and data exclusivity period (5 years),,,no,2015,11,yes,
pirfenidone-psd-november-2016.pdf,pirfenidone,Esbriet®,"Treatment of idiopathic pulmonary fibrosis (IPF) in patients aged 40 years or older with confirmed diagnosis and specific lung function parameters (FVC ≥50% predicted, DLCO ≥30% predicted).",Respiratory,Recommended with restriction,Authority Required,best supportive care,,,ICER range redacted (commercially sensitive pricing information masked in document),yes,Risk sharing arrangement (RSA) proposed to manage the risk of continuing treatment in patients who have experienced significant decline in lung function; special pricing arrangement (SPA) negotiated under Section 100 (HSD) with effective DPMQs redacted,,,yes,2016,11,yes,
pku-anamix-junior-psd-11-2014.pdf,amino acid formula with vitamins and minerals without phenylalanine,PKU Anamix Junior®,"Nutritional supplement for phenylketonuria (PKU) management; upgrade in nutritional formula, flavour and packaging",Other,Deferred,,,,,,no,,,,no,2014,11,yes,
pku-baby-psd-march-2016.pdf,"Amino acid formula with fat, carbohydrate, vitamins, minerals and long chain polyunsaturated fatty acids without phenylalanine and supplemented with docosahexaenoic acid",PKU Baby,Phenylketonuria (PKU) in infants. Oral liquid nutritional formula without phenylalanine for dietary management of PKU.,Rare disease,Deferred,Restricted,PKU Anamix Infant,,,"Not applicable; this is a nutritional product submission, not a pharmaceutical with cost-effectiveness analysis",no,,,"Stroem, Enggaard et al. 2011",yes,2016,3,yes,
pku-go-psd-march-2016.pdf,"amino acid formula with carbohydrate, vitamins, minerals and trace elements without phenylalanine",PKU Go,Phenylketonuria. Amino acid formula suitable for use across the age range of 6 months to 10 years.,Rare disease,Recommended with restriction,Restricted,PKU Gel and PKU Anamix Junior,,,Cost-minimisation basis; no net cost to PBS estimated,no,,,,yes,2016,3,yes,
pku-products-psd-november-2016.pdf,"amino acid formula with fat, carbohydrate, vitamins, minerals and trace elements without phenylalanine; amino acid formula with fat, carbohydrate without phenylalanine; protein formula with amino acids, carbohydrates, vitamins and minerals without phenylalanine and supplemented with docosahexaenoic acid","PKU Easy®, PKU Easy Shake & Go®, PKU Easy Microtabs®",Phenylketonuria (PKU) — increase in maximum quantity for all forms to meet monthly protein requirements for adult PKU patients,Rare disease,Recommended,Restricted,"PKU Anamix®, PKU Air®, PKU Squeezie®, PKU Express®, Phlexy-10®, PKU Cooler 15®, PKU Express-15®",,,Cost-minimisation basis — no ICER calculated; listed at same price per gram of protein as comparators,no,,,,no,2016,11,yes,
plerixafor-psd-11-2013.pdf,plerixafor,Mozobil®,In combination with G-CSF for mobilisation of haematopoietic stem cells in patients with multiple myeloma or lymphoma requiring autologous stem cell transplantation who are failed mobilisers or undergoing rescue of failing mobilisation.,Haematology,Recommended with restriction,Authority Required,G-CSF in combination with chemotherapy (ifosfamide + carboplatin + etoposide for lymphoma; cyclophosphamide for multiple myeloma),15000,200000,,yes,Confidential rebate for any sales above thresholds from Year 1 to 5 post-listing,,,yes,2013,11,yes,
plitidepsin-psd-july-2019.pdf,plitidepsin,Aplidin,"Relapsed/refractory multiple myeloma (RRMM) in patients refractory to proteasome inhibitors and immunomodulatory drugs (third-line) or patients who have received at least three prior treatment regimens including both a proteasome inhibitor and an immunomodulatory drug (fourth-line), in combination with dexamethasone.",Oncology,Noted,Restricted,Pomalidomide + dexamethasone (third-line); dexamethasone monotherapy (fourth-line),,,ICER values not provided in the extracted text; document appears truncated,no,,,ADMYRE,no,2019,7,yes,
plitidepsin-psd-march-2020.pdf,plitidepsin,Aplidin,"Treatment of relapsed/refractory multiple myeloma (RRMM) in patients refractory to proteasome inhibitor and immunomodulatory drug (third-line), or patients who have received at least three prior treatment regimens including both a proteasome inhibitor and immunomodulatory drug (fourth-line setting).",Haematology,Not recommended,Authority Required,Pomalidomide + dexamethasone (third-line); Dexamethasone monotherapy (fourth-line),,,ICER commercially sensitive and redacted in document,no,,,ADMYRE,yes,2020,3,yes,
pneumococcal-13-valent-psd-march-2018.pdf,pneumococcal polysaccharide conjugate 13-valent vaccine,Prevenar 13,Active immunisation for the prevention of pneumococcal disease caused by Streptococcus pneumoniae in infants and children aged more than 6 weeks of age.,Immunology,Recommended with restriction,Restricted,,,,Not applicable — vaccine schedule amendment with no cost impact; economic modelling not required.,no,,,,no,2018,3,yes,
pneumococcal-conjugate-vaccine-13-valent-psd-march-2015.pdf,"pneumococcal conjugate vaccine, 13-valent",Prevenar 13,Prevention of pneumococcal pneumonia and invasive pneumococcal disease in adults aged 50 years and older (Indigenous) and 65 years and older (non-Indigenous).,Immunology,Recommended with restriction,Restricted,23-valent pneumococcal polysaccharide vaccine (23vPPV) for primary program; no vaccine for catch-up program,,,ICER not stated in the provided text. Document mentions cost-effectiveness comparison but specific ICER values are redacted or not provided in this excerpt.,no,,,CAPiTA,no,2015,3,yes,
