filename,drug,brand_name,indication,therapy_area,recommendation,listing_type,comparator,icer_low,icer_high,icer_note,risk_sharing,risk_sharing_note,population_per_year,key_trials,resubmission,budget_impact_aud,rejection_reasons,patient_advocacy,pico_population,evidence_type,line_of_therapy,trial_size,primary_endpoint,economic_model,pbac_year,pbac_month,extraction_ok,error_note
vericiguat-psd-july-2022.pdf,vericiguat,Verquvo®,"Treatment of symptomatic chronic heart failure (NYHA class II, III or IV) in patients with reduced ejection fraction (LVEF <45%) who are stabilised after a recent decompensation event requiring hospitalisation and/or intravenous diuretic therapy.",Cardiovascular,Recommended with restriction,Authority Required,optimal standard chronic heart failure treatment,35000,45000,,yes,Risk Share Arrangement with caps based on financial estimates and percentage rebate for expenditure beyond caps to manage risk of use in a broader population.,,VICTORIA,yes,,,no,"Adults with symptomatic chronic heart failure (NYHA class II, III or IV), left ventricular ejection fraction <45%, stabilised after recent decompensation requiring hospitalisation or intravenous diuretic therapy, on optimal standard heart failure treatment.",RCT,Any,,Other,CUA,2022,7,yes,
vericiguat-psd-march-2022.pdf,vericiguat,Verquvo®,"Symptomatic chronic heart failure with reduced ejection fraction (LVEF <45%) in patients stabilised after a recent decompensation event requiring hospitalisation and/or intravenous diuretic therapy, as add-on to standard of care therapies.",Cardiovascular,Recommended with restriction,Authority Required,placebo plus standard of care,,,ICER values not stated in provided text,no,,,VICTORIA,no,,,no,"Adult patients with symptomatic (NYHA class II, III or IV) chronic heart failure with reduced ejection fraction (LVEF <45%) who are stabilised after a recent decompensation event requiring hospitalisation in the past 6 months and/or intravenous diuretic therapy in the past 3 months, on concomitant standard of care therapies including beta-blockers, ACEi/ARB or ARNi, and mineralcorticoid receptor antagonists.",RCT,Any,,Composite of cardiovascular death and hospitalisation for heart failure,CEA,2022,3,yes,
vildagliptin-metformin-psd-07-2013.pdf,vildagliptin with metformin,Galvumet®,"Triple oral combination therapy for type 2 diabetes in patients with HbA1c >7% despite treatment with maximally tolerated doses of metformin and a sulfonylurea, as an adjunct to diet and exercise.",Diabetes,Recommended with restriction,Authority Required,vildagliptin and metformin given concomitantly (as individual components),,,,no,,,"LMF2303, LMF2307, LMF2301",no,,,no,"Patients with type 2 diabetes whose HbA1c is greater than 7% despite treatment with maximally tolerated doses of metformin and a sulfonylurea, requiring triple oral combination therapy.",Single-arm,Later-line,128,Surrogate,,2013,7,yes,
vildagliptin-psd-07-2013.pdf,vildagliptin,Galvus,Type 2 diabetes mellitus as triple oral combination therapy with metformin and a sulfonylurea in patients whose HbA1c is greater than 7% despite maximally tolerated doses of metformin and a sulfonylurea.,Diabetes,Recommended with restriction,Authority Required,"mixed comparator of sulfonylurea, acarbose, insulin and exenatide",,,Cost-minimisation analysis attempted; ICER not calculated in traditional sense,no,,,"Study 23152, PROactive, Owens et al, Kendall et al",no,,,no,Adults aged 18 years and over with type 2 diabetes inadequately controlled on maximal doses of metformin and a sulfonylurea (HbA1c >7%),Meta-analysis,Later-line,,Surrogate,Cost-minimisation,2013,7,yes,
vildagliptin-psd-march-2016.pdf,vildagliptin,"Galvus®, Galvumet®",Type 2 diabetes mellitus as part of triple combination therapy with metformin and a sulfonylurea when combination therapy with both agents does not provide adequate glycaemic control.,Diabetes,Recommended with restriction,Authority Required,dapagliflozin,,,Cost-minimisation analysis; submission based on cost-offset assumptions from existing dual therapy listings,no,,,,no,,,no,Adults with type 2 diabetes mellitus with HbA1c >7% or blood glucose >10 mmol/L in >20% of tests despite maximally tolerated doses of metformin and sulfonylurea dual oral therapy,Cost-minimisation,Later-line,,Cost-minimisation,Cost-minimisation,2016,3,yes,
vildagliptin-psd-november-2017.pdf,vildagliptin,Galvus; Galvumet (with metformin),"Treatment of type 2 diabetes mellitus in patients not adequately controlled on insulin therapy, with or without metformin, as an add-on to insulin.",Diabetes,Recommended with restriction,Authority Required,"sitagliptin, linagliptin (main comparators); dapagliflozin, empagliflozin (secondary comparators)",,,Cost-minimisation basis claimed; ICER not calculated,no,,,"Study 23138, Tang 2015, Study ADE07, Study 23135, Study 2311, Study 23137",no,,,no,Adult patients with type 2 diabetes mellitus not adequately controlled on insulin therapy with or without metformin,RCT,Later-line,648,HbA1c,Cost-minimisation,2017,11,yes,
vinflunine-psd-july-2017.pdf,vinflunine,Javlor,Treatment of adult patients with locally advanced or metastatic transitional cell carcinoma of the urothelial tract after failure of a prior platinum-containing regimen.,Oncology,Recommended with restriction,Restricted,best supportive care,,,Commercially sensitive — pricing information redacted in document,no,,,Study 302,yes,,,no,"Adult patients with locally advanced or metastatic transitional cell carcinoma of the urothelial tract who have failed a prior platinum-containing regimen, with ECOG performance status of 1 or less, and who have not received neoadjuvant or adjuvant chemotherapy",RCT,Second-line,370,OS,CUA,2017,7,yes,
vinflunine-psd-november-2015.pdf,vinflunine,Javlor®,Treatment of adult patients with locally advanced or metastatic transitional cell carcinoma of the urothelial tract (TCCU) after failure of a prior platinum-containing regimen.,Oncology,Not recommended,Restricted,best supportive care (BSC); active chemotherapy in sensitivity analysis,,,ICER redacted (commercially sensitive); values presented as $'''''''''''''''' in document,no,,,Study 302,yes,,"Uncertainty about clinical benefit, high and highly uncertain incremental cost-effectiveness ratio, inadequate data for informative cost-effectiveness assessment compared to active chemotherapy",no,"Adults with locally advanced or metastatic transitional cell carcinoma of the urothelial tract after failure of a prior platinum-containing regimen, with WHO/ECOG performance status ≤1, who have not received neoadjuvant or adjuvant chemotherapy",RCT,Second-line,370,OS,CUA,2015,11,yes,
vismodegib-psd-march-2016.pdf,vismodegib,Erivedge,Treatment of adult patients with metastatic or locally advanced basal cell carcinoma (BCC) where surgery and radiotherapy are not appropriate.,Oncology,Recommended with restriction,Authority Required,surgery and best supportive care,,,Document truncated; ICER information not provided in extracted text,no,,,,no,,,no,"Adult patients with metastatic or locally advanced basal cell carcinoma (BCC) where surgery and radiotherapy are not appropriate; inappropriate for surgery defined as curative resection unlikely, substantial morbidity/deformity anticipated, or medical contraindication; inappropriate for radiotherapy defined as genetic hypersensitivity, tumour location limitations, cumulative prior radiotherapy dose limitations, or progressive disease despite prior irradiation.",RCT,Not applicable,,Other,CEA,2016,3,yes,
vismodegib-psd-november-2016.pdf,vismodegib,ERIVEDGE,Treatment of adult patients with metastatic or locally advanced basal cell carcinoma (BCC) where surgery and radiotherapy are not appropriate.,Oncology,Recommended with restriction,Authority Required,best supportive care,45000,75000,"ICER per disfigurement-free responder; based on PBAC-specified parameters (20% disfigurement rate, 50% response rate)",yes,Risk Sharing Arrangement required; PBAC recommended either an episode of care (EOC) cap or a total financial cap with rebate of specified percentage of expenditure above the cap to Government,,,yes,,,no,Adult patients with metastatic or locally advanced basal cell carcinoma inappropriate for surgery and curative radiotherapy,Single-arm,Not applicable,,ORR,CUA,2016,11,yes,
vismodegib-psd-november-2017.pdf,vismodegib,Erivedge,Metastatic or locally advanced basal cell carcinoma that is inappropriate for surgery and/or curative radiotherapy.,Oncology,Recommended with restriction,Authority Required,,,,,no,,,,yes,,,no,Patients with metastatic or locally advanced basal cell carcinoma where the condition is inappropriate for curative surgery and/or curative radiotherapy.,Other,Later-line,,,,2017,11,yes,
vitamins-minerals-and-trace-elements-with-carbohydrate-psd-july-2020.pdf,"vitamins, minerals and trace elements with carbohydrate",Paediatric Seravit,Dietary management of conditions requiring a highly restrictive therapeutic diet in infants and young children.,Other,Recommended with restriction,Restricted,,,,Not applicable — formulation change submission; no economic analysis conducted.,no,,,,no,,,no,Infants and young children requiring highly restrictive therapeutic diets.,Other,Not applicable,,,Not modelled,2020,7,yes,
vitamins-minerals-fruitivits-psd-07-2014.pdf,"vitamins, minerals and trace elements with carbohydrate",FruitiVits®,Dietary management of conditions requiring a highly restrictive therapeutic diet in children aged 3 years or older with insufficient vitamin and mineral intake due to specific diagnoses.,Other,Recommended with restriction,Authority Required,Paediatric Seravit®,,,Cost-minimisation approach; priced at same cost per gram of key nutrients as comparator,no,,,,no,,,no,"Children aged 3 years or older with insufficient vitamin and mineral intake due to a specific diagnosis requiring a highly restrictive therapeutic diet, unable to meet needs with other proprietary preparations",Cost-minimisation,Not applicable,,Cost-minimisation,Cost-minimisation,2014,7,yes,
vitamins-minerals-trace-elements-formula-phlexy-vits-psd-july-2017.pdf,"vitamins, minerals and trace elements formula",Phlexy-Vits,"Dietary management of conditions requiring a highly restrictive therapeutic diet, particularly for patients on a ketogenic diet for refractory epilepsy and those with inborn errors of metabolism.",Other,Recommended with restriction,Restricted,FruitiVits,,,Cost-minimisation basis; no ICER calculated,no,,,,no,,,no,"Patients aged 3 years and older with insufficient vitamin and mineral intake due to a specific diagnosis requiring a highly restrictive therapeutic diet who are unable to meet vitamin, mineral and trace element needs with other proprietary preparations",Cost-minimisation,Not applicable,,Cost-minimisation,Cost-minimisation,2017,7,yes,
vitamins-minerals-trace-elements-with-carbohydrate-fruitivits-psd-november-2016.pdf,"vitamins, minerals and trace elements with carbohydrate",FruitiVits®,Dietary management of conditions requiring a highly restrictive therapeutic diet in patients aged 1 year or older with insufficient vitamin and mineral intake due to a specific diagnosis.,Other,Not recommended,Restricted,Paediatric Seravit®,,,Not applicable — nutritional product; ICER not calculated,no,,10000,,no,,"Product contained less than half the iron of the comparator (5 mg vs 10.4 mg per serving), at 56% of the NRV for patients aged 1-3 years; low iron levels concerning given iron deficiency common in target population; no clinical need identified as comparator contains adequate iron",no,Children aged 1 year or older with conditions requiring a highly restrictive therapeutic diet and insufficient vitamin and mineral intake who cannot adequately meet needs with other proprietary vitamin and mineral preparations,Other,Not applicable,,,Not modelled,2016,11,yes,
vorasidenib-psd-july-2025.pdf,vorasidenib,Voranigo,Treatment of WHO Grade 2 IDH-mutant astrocytoma or oligodendroglioma with residual or recurrent disease after at least one prior surgery in patients not requiring immediate radiotherapy or chemotherapy.,Oncology,Recommended with restriction,Authority Required,active surveillance,,,ICER values redacted in provided text excerpt,no,,,INDIGO,no,,,no,"Adults with WHO Grade 2 IDH-mutant astrocytoma or oligodendroglioma with residual or recurrent disease after at least one prior surgery, ECOG performance status ≤1, not in immediate need of radiotherapy or chemotherapy, with no prior systemic anticancer therapy or radiotherapy.",RCT,First-line,,PFS,CUA,2025,7,yes,
voriconazole-psd-03-2014.pdf,voriconazole,Vfend,"Prophylaxis of invasive fungal infections, including yeasts and moulds, in patients at high risk of developing such infections, including those with acute myeloid leukaemia, high-risk myelodysplastic syndrome, graft versus host disease, or high-risk allogeneic haematopoietic stem cell transplant recipients.",Haematology,Recommended with restriction,Authority Required,posaconazole,,,Cost-minimisation basis; no ICER calculated,no,,,"Wingard, Gergis, Ullmann, A1501073, Mattiuzzi, Marks",no,,,no,"Adults at high risk of invasive fungal infections: (1) patients with AML or high-risk MDS with anticipated neutropenia <500 cells/mm³ for ≥10 days receiving chemotherapy; (2) patients with acute GVHD grades II-IV or extensive chronic GVHD receiving intensive immunosuppressive therapy post-allogeneic HSCT; (3) high-risk AlloHSCT recipients (neutropenia phase, cord blood, unrelated donor, or likely delayed engraftment)",RCT,First-line,,Other,Cost-minimisation,2014,3,yes,
